id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Geometric Control of Fracture and Topological Metamaterials,Noah Mitchell,Physics,2020,1st ed. 2020,978-3-030-36361-1,Springer Nature,3,,,,ELECTRONIC
,Morphogenesis Deconstructed,Len Pismen,Physics,2020,1st ed. 2020,978-3-030-36814-2,Springer Nature,3,,,,ELECTRONIC
,Discovery Beyond the Standard Model of Elementary Particle Physics,James D. Wells,Physics,2020,1st ed. 2020,978-3-030-38204-9,Springer Nature,3,,,,ELECTRONIC
,Dynamical Characteristics of Inertia-Gravity Waves in the Antarctic Mesosphere,Ryosuke Shibuya,Physics,2020,1st ed. 2020,978-981-13-9085-2,Springer Nature,3,,,,ELECTRONIC
,Compressible Fluid Dynamics and Shock Waves,Akihiro Sasoh,Physics,2020,1st ed. 2020,978-981-15-0504-1,Springer Nature,3,,,,ELECTRONIC
,Phase Space Dynamics in Plasma Based Wakefield Acceleration,Xinlu Xu,Physics,2020,1st ed. 2020,978-981-15-2381-6,Springer Nature,3,,,,ELECTRONIC
,Ab initio Theory of Magnetic Ordering,Eduardo Mendive Tapia,Physics,2020,1st ed. 2020,978-3-030-37238-5,Springer Nature,3,,,,ELECTRONIC
,Computational Statics and Dynamics,Andreas Öchsner,Physics,2020,2nd ed. 2020,978-981-15-1278-0,Springer Nature,3,,,,ELECTRONIC
,Molecular Mechanisms of Proton-coupled Electron Transfer and Water Oxidation in Photosystem II,Shin Nakamura,Physics,2020,1st ed. 2020,978-981-15-1584-2,Springer Nature,3,,,,ELECTRONIC
,"Fabrication and Physical Properties of Novel Two-dimensional Crystal Materials Beyond Graphene: Germanene, Hafnene and PtSe2",Linfei Li,Physics,2020,1st ed. 2020,978-981-15-1963-5,Springer Nature,3,,,,ELECTRONIC
,Recent Progress in Few-Body Physics,"N. A. Orr, M. Ploszajczak, F. M. Marqués, J. Carbonell",Physics,2020,1st ed. 2020,978-3-030-32357-8,Springer Nature,3,,,,ELECTRONIC
,Quantum Many-Body Physics in Open Systems: Measurement and Strong Correlations,Yuto Ashida,Physics,2020,1st ed. 2020,978-981-15-2580-3,Springer Nature,3,,,,ELECTRONIC
,Nuclear Power Plants: Innovative Technologies for Instrumentation and Control Systems,"Yang Xu, Yongbin Sun, Yanyang Liu, Yanjun Wang, Pengfei Gu, Zheming Liu",Physics,2020,1st ed. 2020,978-981-15-1876-8,Springer Nature,3,,,,ELECTRONIC
,NAC 2019,"Ri-Ichi Murakami, Pankaj M. Koinkar, Tomoyuki Fujii, Tae-Gyu Kim, Hairus Abdullah",Physics,2020,1st ed. 2020,978-981-15-2294-9,Springer Nature,3,,,,ELECTRONIC
,Bone Cement,"Hamid Reza Rezaie, Mohammad Hossein Esnaashary, Masoud Karfarma, Andreas Öchsner",Physics,2020,1st ed. 2020,978-3-030-39716-6,Springer Nature,3,,,,ELECTRONIC
,Vapor Crystal Growth and Characterization,Ching-Hua Su,Physics,2020,1st ed. 2020,978-3-030-39655-8,Springer Nature,3,,,,ELECTRONIC
,Measurement of Nonlinear Ultrasonic Characteristics,"Kyung-Young Jhang, Cliff J. Lissenden, Igor Solodov, Yoshikazu Ohara, Vitalyi Gusev",Physics,2020,1st ed. 2020,978-981-15-1461-6,Springer Nature,3,,,,ELECTRONIC
,"Chaos, Complexity and Leadership 2018","Şefika Şule ERÇETİN, Şuay Nilhan AÇIKALIN",Physics,2020,1st ed. 2020,978-3-030-27672-0,Springer Nature,3,,,,ELECTRONIC
,Beyond Einstein Gravity,"Jorge Ovalle, Roberto Casadio",Physics,2020,1st ed. 2020,978-3-030-39493-6,Springer Nature,3,,,,ELECTRONIC
,Proceedings of NetSci-X 2020: Sixth International Winter School and Conference on Network Science,"Naoki Masuda, Kwang-Il Goh, Tao Jia, Junichi Yamanoi, Hiroki Sayama",Physics,2020,1st ed. 2020,978-3-030-38965-9,Springer Nature,3,,,,ELECTRONIC
,Hypersonic Curved Compression Inlet and Its Inverse Design,Kunyuan Zhang,Physics,2020,1st ed. 2020,978-981-15-0727-4,Springer Nature,3,,,,ELECTRONIC
,Electrically Driven Quantum Dot Based Single-Photon Sources,Markus Kantner,Physics,2020,1st ed. 2020,978-3-030-39543-8,Springer Nature,3,,,,ELECTRONIC
,Astroparticle Physics,Claus Grupen,Physics,2020,2nd ed. 2020,978-3-030-27339-2,Springer Nature,3,,,,ELECTRONIC
,Nonlinear Dynamics and Control,"Walter Lacarbonara, Balakumar Balachandran, Jun Ma, J. A. Tenreiro Machado, Gabor Stepan",Physics,2020,1st ed. 2020,978-3-030-34747-5,Springer Nature,3,,,,ELECTRONIC
,New Trends in Nonlinear Dynamics,"Walter Lacarbonara, Balakumar Balachandran, Jun Ma, J. A. Tenreiro Machado, Gabor Stepan",Physics,2020,1st ed. 2020,978-3-030-34724-6,Springer Nature,3,,,,ELECTRONIC
,"Microstructure and Properties of Micro- and Nanoscale Materials, Films, and Coatings (NAP 2019)","Alexander D. Pogrebnjak, Oleksandr Bondar",Physics,2020,1st ed. 2020,978-981-15-1742-6,Springer Nature,3,,,,ELECTRONIC
,"Nonlinear Dynamics of Structures, Systems and Devices","Walter Lacarbonara, Balakumar Balachandran, Jun Ma, J. A. Tenreiro Machado, Gabor Stepan",Physics,2020,1st ed. 2020,978-3-030-34713-0,Springer Nature,3,,,,ELECTRONIC
,5th International Symposium of Space Optical Instruments and Applications,"H. Paul Urbach, Qifeng Yu",Physics,2020,1st ed. 2020,978-3-030-27300-2,Springer Nature,3,,,,ELECTRONIC
,High Speed Pneumatic Theory and Technology Volume II,Yaobao Yin,Physics,2020,1st ed. 2020,978-981-15-2202-4,Springer Nature,3,,,,ELECTRONIC
,Flow Control Through Bio-inspired Leading-Edge Tubercles,"Daniel T. H. New, Bing Feng Ng",Physics,2020,1st ed. 2020,978-3-030-23792-9,Springer Nature,3,,,,ELECTRONIC
,Order and Fluctuations in Collective Dynamics of Swimming Bacteria,Daiki Nishiguchi,Physics,2020,1st ed. 2020,978-981-32-9998-6,Springer Nature,3,,,,ELECTRONIC
,Electron Paramagnetic Resonance Spectroscopy,Patrick Bertrand,Physics,2020,1st ed. 2020,978-3-030-39663-3,Springer Nature,3,,,,ELECTRONIC
,Electron Paramagnetic Resonance Spectroscopy,Patrick Bertrand,Physics,2020,1st ed. 2020,978-3-030-39668-8,Springer Nature,3,,,,ELECTRONIC
,Essential Classical Thermodynamics,Ulf W. Gedde,Physics,2020,1st ed. 2020,978-3-030-38285-8,Springer Nature,3,,,,ELECTRONIC
,Quench Dynamics in Interacting and Superconducting Nanojunctions,Rubén Seoane Souto,Physics,2020,1st ed. 2020,978-3-030-36595-0,Springer Nature,3,,,,ELECTRONIC
,A Compendium of Solid State Theory,Ladislaus Bányai,Physics,2020,2nd ed. 2020,978-3-030-37359-7,Springer Nature,3,,,,ELECTRONIC
,Lectures in Classical Mechanics,Victor Ilisie,Physics,2020,1st ed. 2020,978-3-030-38585-9,Springer Nature,3,,,,ELECTRONIC
,Classical and Quantum Dynamics,"Walter Dittrich, Martin Reuter",Physics,2020,6th ed. 2020,978-3-030-36786-2,Springer Nature,3,,,,ELECTRONIC
,Luna Cognita,Robert A. Garfinkle,Physics,2020,1st ed. 2020,978-1-4939-1664-1,Springer Nature,3,,,,ELECTRONIC
,12th Chaotic Modeling and Simulation International Conference,"Christos H. Skiadas, Yiannis Dimotikalis",Physics,2020,1st ed. 2020,978-3-030-39515-5,Springer Nature,3,,,,ELECTRONIC
,Sound Scattering on Spherical Objects,Tom Rother,Physics,2020,1st ed. 2020,978-3-030-36448-9,Springer Nature,3,,,,ELECTRONIC
,Mission Invisible,Ulf Leonhardt,Physics,2020,1st ed. 2020,978-3-030-34634-8,Springer Nature,3,,,,ELECTRONIC
,Recent Trends in Environmental Hydraulics,"Monika B. Kalinowska, Magdalena M. Mrokowska, Paweł M. Rowiński",Physics,2020,1st ed. 2020,978-3-030-37105-0,Springer Nature,3,,,,ELECTRONIC
,Chaos and Complex Systems,"Stavros G. Stavrinides, Mehmet Ozer",Physics,2020,1st ed. 2020,978-3-030-35441-1,Springer Nature,3,,,,ELECTRONIC
,Sensors and Microsystems,"G. Di Francia, C. Di Natale, B. Alfano, S. De Vito, E. Esposito, G. Fattoruso, F. Formisano, E. Massera, M. L. Miglietta, T. Polichetti",Physics,2020,1st ed. 2020,978-3-030-37558-4,Springer Nature,3,,,,ELECTRONIC
,Complex Networks XI,"Hugo Barbosa, Jesus Gomez-Gardenes, Bruno Gonçalves, Giuseppe Mangioni, Ronaldo Menezes, Marcos Oliveira",Physics,2020,1st ed. 2020,978-3-030-40943-2,Springer Nature,3,,,,ELECTRONIC
,Communicating Space Exploration ,Fulvio Drigani,Physics,2020,1st ed. 2020,978-3-030-33212-9,Springer Nature,3,,,,ELECTRONIC
,Cryocoolers,Milind D. Atrey,Physics,2020,1st ed. 2020,978-3-030-11307-0,Springer Nature,3,,,,ELECTRONIC
,Quantum Random Number Generation,"Christian Kollmitzer, Stefan Schauer, Stefan Rass, Benjamin Rainer",Physics,2020,1st ed. 2020,978-3-319-72596-3,Springer Nature,3,,,,ELECTRONIC
,Classical Physics,Bekir Karaoglu,Physics,2020,1st ed. 2020,978-3-030-38456-2,Springer Nature,3,,,,ELECTRONIC
,Strongly Coupled Field Theories for Condensed Matter and Quantum Information Theory,"Alvaro Ferraz, Kumar S. Gupta, Gordon Walter Semenoff, Pasquale Sodano",Physics,2020,1st ed. 2020,978-3-030-35473-2,Springer Nature,3,,,,ELECTRONIC
,Proceedings of the International Conference on Aerospace System Science and Engineering 2019,Zhongliang Jing,Physics,2020,1st ed. 2020,978-981-15-1773-0,Springer Nature,3,,,,ELECTRONIC
,Fast Gates and Mixed-Species Entanglement with Trapped Ions,Vera M. Schäfer,Physics,2020,1st ed. 2020,978-3-030-40285-3,Springer Nature,3,,,,ELECTRONIC
,Polariton Physics,Arash Rahimi-Iman,Physics,2020,1st ed. 2020,978-3-030-39333-5,Springer Nature,3,,,,ELECTRONIC
,X-Ray Lasers 2018,"Michaela Kozlová, Jaroslav Nejdl",Physics,2020,1st ed. 2020,978-3-030-35453-4,Springer Nature,3,,,,ELECTRONIC
,Chimera Patterns in Networks,Anna Zakharova,Physics,2020,1st ed. 2020,978-3-030-21714-3,Springer Nature,3,,,,ELECTRONIC
,Physics of Fast Processes in Scintillators,"Mikhail Korzhik, Gintautas Tamulaitis, Andrey N. Vasil'ev",Physics,2020,1st ed. 2020,978-3-030-21966-6,Springer Nature,3,,,,ELECTRONIC
,Advanced Computing in Electron Microscopy,Earl J. Kirkland,Physics,2020,3rd ed. 2020,978-3-030-33260-0,Springer Nature,3,,,,ELECTRONIC
,Transient Dynamics of Concentrated Particulate Suspensions Under Shear,Endao Han,Physics,2020,1st ed. 2020,978-3-030-38348-0,Springer Nature,3,,,,ELECTRONIC
,Analytic Combustion,Anil Waman Date,Physics,2020,2nd ed. 2020,978-981-15-1853-9,Springer Nature,3,,,,ELECTRONIC
,Semiconductor Nanophotonics,"Michael Kneissl, Andreas Knorr, Stephan Reitzenstein, Axel Hoffmann",Physics,2020,1st ed. 2020,978-3-030-35656-9,Springer Nature,3,,,,ELECTRONIC
,Introduction to Bionanotechnology,"Young-Chul Lee, Ju-Young Moon",Physics,2020,1st ed. 2020,978-981-15-1293-3,Springer Nature,3,,,,ELECTRONIC
,The Search for Supersymmetry in Hadronic Final States Using Boosted Object Reconstruction,Giordon Stark,Physics,2020,1st ed. 2020,978-3-030-34548-8,Springer Nature,3,,,,ELECTRONIC
,The Amazing World of Quantum Computing,Rajendra K. Bera,Physics,2020,1st ed. 2020,978-981-15-2471-4,Springer Nature,3,,,,ELECTRONIC
,Discoveries at the Frontiers of Science,"Johannes Kirsch, Stefan Schramm, Jan Steinheimer-Froschauer, Horst Stöcker",Physics,2020,1st ed. 2020,978-3-030-34234-0,Springer Nature,3,,,,ELECTRONIC
,Theory and Simulation Methods for Electronic and Phononic Transport in Thermoelectric Materials,Neophytos Neophytou,Physics,2020,1st ed. 2020,978-3-030-38681-8,Springer Nature,3,,,,ELECTRONIC
,Understanding Quantum Mechanics ,"Detlef Dürr, Dustin Lazarovici",Physics,2020,1st ed. 2020,978-3-030-40068-2,Springer Nature,3,,,,ELECTRONIC
,Functional Nanostructures and Sensors for CBRN Defence and Environmental Safety and Security,"Anatolie Sidorenko, Horst Hahn",Physics,2020,1st ed. 2020,978-94-024-1909-2,Springer Nature,3,,,,ELECTRONIC
,Development of a Numerical Simulation Method for Rocky Body Impacts and Theoretical Analysis of Asteroidal Shapes,Keisuke Sugiura,Physics,2020,1st ed. 2020,978-981-15-3722-6,Springer Nature,3,,,,ELECTRONIC
,Molecular Dynamics Simulations in Statistical Physics: Theory and Applications,Hiqmet Kamberaj,Physics,2020,1st ed. 2020,978-3-030-35702-3,Springer Nature,3,,,,ELECTRONIC
,Plasmonics and Light–Matter Interactions in Two-Dimensional Materials and in Metal Nanostructures,Paulo André Dias Gonçalves,Physics,2020,1st ed. 2020,978-3-030-38291-9,Springer Nature,3,,,,ELECTRONIC
,Non-perturbative Renormalization Group Approach to Some Out-of-Equilibrium Systems,Malo Tarpin,Physics,2020,1st ed. 2020,978-3-030-39871-2,Springer Nature,3,,,,ELECTRONIC
,"Applications in Electronics Pervading Industry, Environment and Society","Sergio Saponara, Alessandro De Gloria",Physics,2020,1st ed. 2020,978-3-030-37277-4,Springer Nature,3,,,,ELECTRONIC
,Computer Modeling and Simulation of Dynamic Systems Using Wolfram SystemModeler,"Kirill Rozhdestvensky, Vladimir Ryzhov, Tatiana Fedorova, Kirill Safronov, Nikita Tryaskin, Shaharin Anwar Sulaiman, Mark Ovinis, Suhaimi Hassan",Physics,2020,1st ed. 2020,978-981-15-2803-3,Springer Nature,3,,,,ELECTRONIC
,Emerging Trends in Terahertz Solid-State Physics and Devices,"Arindam Biswas, Amit Banerjee, Aritra Acharyya, Hiroshi Inokawa, Jintendra Nath Roy",Physics,2020,1st ed. 2020,978-981-15-3235-1,Springer Nature,3,,,,ELECTRONIC
,Superresolution Optical Microscopy,Barry R. Masters,Physics,2020,1st ed. 2020,978-3-030-21691-7,Springer Nature,3,,,,ELECTRONIC
,Introduction to Quantum Electronics and Nonlinear Optics,"Vitaliy V. Shtykov, Sergey M. Smolskiy",Physics,2020,1st ed. 2020,978-3-030-37614-7,Springer Nature,3,,,,ELECTRONIC
,Introduction to Computer Holography,Kyoji Matsushima,Physics,2020,1st ed. 2020,978-3-030-38435-7,Springer Nature,3,,,,ELECTRONIC
,Electronics for Physicists,Bryan H. Suits,Physics,2020,1st ed. 2020,978-3-030-39088-4,Springer Nature,3,,,,ELECTRONIC
,Transient Magnetic Fields,"Neil R. Sheeley, Jr.",Physics,2020,1st ed. 2020,978-3-030-40264-8,Springer Nature,3,,,,ELECTRONIC
,Will We Ever Have a Quantum Computer?,Mikhail I. Dyakonov,Physics,2020,1st ed. 2020,978-3-030-42019-2,Springer Nature,3,,,,ELECTRONIC
,Ferroelectric-Gate Field Effect Transistor Memories,"Byung-Eun Park, Hiroshi Ishiwara, Masanori Okuyama, Shigeki Sakai, Sung-Min Yoon",Physics,2020,2nd ed. 2020,978-981-15-1212-4,Springer Nature,3,,,,ELECTRONIC
,Modern Singular Spectral-Based Denoising and Filtering Techniques for 2D and 3D Reflection Seismic Data,"R. K. Tiwari, R. Rekapalli",Physics,2020,1st ed. 2020,978-3-030-19304-1,Springer Nature,3,,,,ELECTRONIC
,Handbook of Materials Modeling,"Wanda Andreoni, Sidney Yip",Physics,2020,2nd ed. 2020,978-3-319-44677-6,Springer Nature,3,,,,ELECTRONIC
,Handbook of Materials Modeling,"Wanda Andreoni, Sidney Yip",Physics,2020,2nd ed. 2020,978-3-319-44680-6,Springer Nature,3,,,,ELECTRONIC
,"Nonlinear, Nonlocal and Fractional Turbulence","Peter William Egolf, Kolumban Hutter",Physics,2020,1st ed. 2020,978-3-030-26033-0,Springer Nature,3,,,,ELECTRONIC
,SU(3) Symmetry in Atomic Nuclei,V. K. B. Kota,Physics,2020,1st ed. 2020,978-981-15-3603-8,Springer Nature,3,,,,ELECTRONIC
,Air-Stable Inverted Organic Light-Emitting Diodes,"Katsuyuki Morii, Hirohiko Fukagawa",Physics,2020,1st ed. 2020,978-3-030-18514-5,Springer Nature,3,,,,ELECTRONIC
,"Continuum Mechanics, Applied Mathematics and Scientific Computing:  Godunov's Legacy","Gennadii V. Demidenko, Evgeniy Romenski, Eleuterio Toro, Michael Dumbser",Physics,2020,1st ed. 2020,978-3-030-38870-6,Springer Nature,3,,,,ELECTRONIC
,Feature Learning and Understanding,"Haitao Zhao, Zhihui Lai, Henry Leung, Xianyi Zhang",Physics,2020,1st ed. 2020,978-3-030-40794-0,Springer Nature,3,,,,ELECTRONIC
,Electron and Phonon Spectrometrics,Chang Q Sun,Physics,2020,1st ed. 2020,978-981-15-3176-7,Springer Nature,3,,,,ELECTRONIC
,Studying Compact Star Equation of States with General Relativistic Initial Data Approach,Enping Zhou,Physics,2020,1st ed. 2020,978-981-15-4151-3,Springer Nature,3,,,,ELECTRONIC
,SELL YOUR RESEARCH,"Alexia Youknovsky, James Bowers",Physics,2020,1st ed. 2020,978-3-030-34181-7,Springer Nature,3,,,,ELECTRONIC
,Elastic and Thermoelastic Problems in Nonlinear Dynamics of Structural Members,"Jan Awrejcewicz, Vadim A. Krysko",Physics,2020,2nd ed. 2020,978-3-030-37663-5,Springer Nature,3,,,,ELECTRONIC
,Mathematical Physics,V. Balakrishnan,Physics,2020,1st ed. 2020,978-3-030-39680-0,Springer Nature,3,,,,ELECTRONIC
,The Quantum Internet,Gösta Fürnkranz,Physics,2020,1st ed. 2020,978-3-030-42664-4,Springer Nature,3,,,,ELECTRONIC
,Physics of Solid-State Laser Materials,"Zundu Luo, Yidong Huang",Physics,2020,1st ed. 2020,978-981-32-9668-8,Springer Nature,3,,,,ELECTRONIC
,Polarization Correlometry of Scattering Biological Tissues and Fluids,"V. T. Bachinskyi, O. Ya. Wanchulyak, A. G. Ushenko, Yu. A. Ushenko, A. V. Dubolazov, Igor Meglinski",Physics,2020,1st ed. 2020,978-981-15-2628-2,Springer Nature,3,,,,ELECTRONIC
,Progress and Visions in Quantum Theory in View of Gravity,"Felix Finster, Domenico Giulini, Johannes Kleiner, Jürgen Tolksdorf",Physics,2020,1st ed. 2020,978-3-030-38941-3,Springer Nature,3,,,,ELECTRONIC
,Markov Chain Monte Carlo Methods in Quantum Field Theories,Anosh Joseph,Physics,2020,1st ed. 2020,978-3-030-46044-0,Springer Nature,3,,,,ELECTRONIC
,Transport of Energetic Electrons in Solids,Maurizio Dapor,Physics,2020,3rd ed. 2020,978-3-030-43264-5,Springer Nature,3,,,,ELECTRONIC
,X-ray Pulsar-based Navigation,"Wei Zheng, Yidi Wang",Physics,2020,1st ed. 2020,978-981-15-3293-1,Springer Nature,3,,,,ELECTRONIC
,Nanomaterials in Biomedical Application and Biosensors (NAP-2019),"Alexander D. Pogrebnjak, Maksym Pogorielov, Roman Viter",Physics,2020,1st ed. 2020,978-981-15-3996-1,Springer Nature,3,,,,ELECTRONIC
,"Emerging Trends in Photonics, Signal Processing and Communication Engineering","Govind R. Kadambi, Preetham B. Kumar, Vasile Palade",Physics,2020,1st ed. 2020,978-981-15-3477-5,Springer Nature,3,,,,ELECTRONIC
,Structure of Multielectron Atoms,Anders Kastberg,Physics,2020,1st ed. 2020,978-3-030-36420-5,Springer Nature,3,,,,ELECTRONIC
,How Humankind Created Science ,"Falin Chen, Fang-Tzu Hsu",Physics,2020,1st ed. 2020,978-3-030-43135-8,Springer Nature,3,,,,ELECTRONIC
,Basic Electronics Engineering,"Satya Sai Srikant, Prakash Kumar Chaturvedi",Physics,2020,1st ed. 2020,978-981-13-7414-2,Springer Nature,3,,,,ELECTRONIC
,Scientific Papers of Ettore Majorana,Luisa Cifarelli,Physics,2020,2nd ed. 2020,978-3-030-23509-3,Springer Nature,3,,,,ELECTRONIC
,Nanophotonic Chemical Reactions,Takashi Yatsui,Physics,2020,1st ed. 2020,978-3-030-42843-3,Springer Nature,3,,,,ELECTRONIC
,Synchrotron Light Sources and Free-Electron Lasers,"Eberhard J. Jaeschke, Shaukat Khan, Jochen R. Schneider, Jerome B. Hastings",Physics,2020,2nd ed. 2020,978-3-030-23201-6,Springer Nature,3,,,,ELECTRONIC
,Space Fostering Latin American Societies,Annette Froehlich,Physics,2020,1st ed. 2020,978-3-030-38912-3,Springer Nature,3,,,,ELECTRONIC
,An Introduction to Observational Astrophysics,Mark Gallaway,Physics,2020,2nd ed. 2020,978-3-030-43551-6,Springer Nature,3,,,,ELECTRONIC
,Ion Irradiation of Dielectrics for Photonic Applications,"Feng Chen, Hiroshi Amekura, Yuechen Jia",Physics,2020,1st ed. 2020,978-981-15-4607-5,Springer Nature,3,,,,ELECTRONIC
,Physics and Mathematics of Quantum Many-Body Systems,Hal Tasaki,Physics,2020,1st ed. 2020,978-3-030-41265-4,Springer Nature,3,,,,ELECTRONIC
,European Missions to the International Space Station,John O'Sullivan,Physics,2020,1st ed. 2020,978-3-030-30326-6,Springer Nature,3,,,,ELECTRONIC
,"Space, Time, and Aliens",Steven J. Dick,Physics,2020,1st ed. 2020,978-3-030-41614-0,Springer Nature,3,,,,ELECTRONIC
,Three Lectures on Complexity and Black Holes,Leonard Susskind,Physics,2020,1st ed. 2020,978-3-030-45109-7,Springer Nature,3,,,,ELECTRONIC
,The Artemis Lunar Program,Manfred “Dutch” von Ehrenfried,Physics,2020,1st ed. 2020,978-3-030-38513-2,Springer Nature,3,,,,ELECTRONIC
,Broadband Measurement and Reduction of Quantum Radiation Pressure Noise in the Audio Band,Jonathan Cripe,Physics,2020,1st ed. 2020,978-3-030-45031-1,Springer Nature,3,,,,ELECTRONIC
,Continuum Thermodynamics and Constitutive Theory,Christina Papenfuß,Physics,2020,1st ed. 2020,978-3-030-43989-7,Springer Nature,3,,,,ELECTRONIC
,Elementary Approach to Special Relativity,Helmut Günther,Physics,2020,1st ed. 2020,978-981-15-3168-2,Springer Nature,3,,,,ELECTRONIC
,Basic Theory and Laboratory Experiments in Measurement and Instrumentation,"Andrea Cataldo, Nicola Giaquinto, Egidio De Benedetto, Antonio Masciullo, Giuseppe Cannazza, Ilaria Lorenzo, Jacopo Nicolazzo, Maria Teresa Meo, Alessando De Monte, Gianluca Parisi, Federico Gaetani",Physics,2020,1st ed. 2020,978-3-030-46740-1,Springer Nature,3,,,,ELECTRONIC
,Jayme Tiomno,"William Dean Brewer, Alfredo Tiomno Tolmasquim",Physics,2020,1st ed. 2020,978-3-030-41011-7,Springer Nature,3,,,,ELECTRONIC
,Chaos,"Otto E. Rössler, Christophe Letellier",Physics,2020,1st ed. 2020,978-3-030-44305-4,Springer Nature,3,,,,ELECTRONIC
,Choosing and Using a New CAT,Rod Mollise,Physics,2020,2nd ed. 2020,978-3-030-39777-7,Springer Nature,3,,,,ELECTRONIC
,Multiband Dual-Function CMOS RFIC Filter-Switches ,"Cam Nguyen, Youngman Um",Physics,2020,1st ed. 2020,978-3-030-46248-2,Springer Nature,3,,,,ELECTRONIC
,Johannes Kepler,Wolfgang Osterhage,Physics,2020,1st ed. 2020,978-3-030-46858-3,Springer Nature,3,,,,ELECTRONIC
,Exoskeleton Robots for Rehabilitation and Healthcare Devices,"Manuel Cardona, Vijender Kumar Solanki, Cecilia E. García Cena",Physics,2020,1st ed. 2020,978-981-15-4732-4,Springer Nature,3,,,,ELECTRONIC
,Canonical Problems in the Theory of Plasmonics,Afshin Moradi,Physics,2020,1st ed. 2020,978-3-030-43836-4,Springer Nature,3,,,,ELECTRONIC
,Introduction to Einstein’s Theory of Relativity,Øyvind Grøn,Physics,2020,2nd ed. 2020,978-3-030-43862-3,Springer Nature,3,,,,ELECTRONIC
,Emerging Frontiers in Nonlinear Science,"Panayotis G. Kevrekidis, Jesús Cuevas-Maraver, Avadh Saxena",Physics,2020,1st ed. 2020,978-3-030-44992-6,Springer Nature,3,,,,ELECTRONIC
,Atomic Emission Spectra of Neutral Noble Gases in the Infrared Spectral Range,"Svatopluk Civiš, Ekaterina Zanozina, Adam Pastorek, Petr Kubelík, Martin Ferus, Ashok Chilukoti",Physics,2020,1st ed. 2020,978-3-030-47352-5,Springer Nature,3,,,,ELECTRONIC
,Terminal Ballistics,"Zvi Rosenberg, Erez Dekel",Physics,2020,3rd ed. 2020,978-3-030-46612-1,Springer Nature,3,,,,ELECTRONIC
,A Mathematical Journey to Relativity,"Wladimir-Georges Boskoff, Salvatore Capozziello",Physics,2020,1st ed. 2020,978-3-030-47894-0,Springer Nature,3,,,,ELECTRONIC
,Essential Python for the Physicist,Giovanni Moruzzi,Physics,2020,1st ed. 2020,978-3-030-45027-4,Springer Nature,3,,,,ELECTRONIC
,Manhattan Project            ,Bruce Cameron Reed,Physics,2020,1st ed. 2020,978-3-030-45734-1,Springer Nature,3,,,,ELECTRONIC
,NANO-CHIPS 2030,"Boris Murmann, Bernd Hoefflinger",Physics,2020,1st ed. 2020,978-3-030-18338-7,Springer Nature,3,,,,ELECTRONIC
,Laser Doppler Vibrometry for Non-Contact Diagnostics,Kristian Kroschel,Physics,2020,1st ed. 2020,978-3-030-46691-6,Springer Nature,3,,,,ELECTRONIC
,Unstable Systems,"Lawrence Horwitz, Yosef Strauss",Physics,2020,1st ed. 2020,978-3-030-31570-2,Springer Nature,3,,,,ELECTRONIC
,Internet Communication Technology (ICT) for Reconciliation,Iyad Muhsen AlDajani,Physics,2020,1st ed. 2020,978-3-030-41203-6,Springer Nature,3,,,,ELECTRONIC
,Sacred Landscapes of Imperial China,Giulio Magli,Physics,2020,1st ed. 2020,978-3-030-49324-0,Springer Nature,3,,,,ELECTRONIC
,Reviews in Frontiers of Modern Astrophysics,"Petr Kabáth, David Jones, Marek Skarka",Physics,2020,1st ed. 2020,978-3-030-38509-5,Springer Nature,3,,,,ELECTRONIC
,Computer Meets Theoretical Physics,"Giovanni Battimelli, Giovanni Ciccotti, Pietro Greco",Physics,2020,1st ed. 2020,978-3-030-39399-1,Springer Nature,3,,,,ELECTRONIC
,The Moon,Johann Friedrich Julius Schmidt,Physics,2020,1st ed. 2020,978-3-030-37269-9,Springer Nature,3,,,,ELECTRONIC
,Analysis of Piezoelectric Semiconductor Structures,Jiashi Yang,Physics,2020,1st ed. 2020,978-3-030-48206-0,Springer Nature,3,,,,ELECTRONIC
,Fundamentals of Astrophysical Fluid Dynamics,"Shoji Kato, Jun Fukue",Physics,2020,1st ed. 2020,978-981-15-4174-2,Springer Nature,3,,,,ELECTRONIC
,IC-BCT 2019,"Dhiren Patel, Sukumar Nandi, B.K. Mishra, Deven Shah, Chirag N. Modi, Kamal Shah, Rajesh S. Bansode",Physics,2020,1st ed. 2020,978-981-15-4542-9,Springer Nature,3,,,,ELECTRONIC
,Progress in Ultrafast Intense Laser Science XV,"Kaoru Yamanouchi, Dimitrios Charalambidis",Physics,2020,1st ed. 2020,978-3-030-47098-2,Springer Nature,3,,,,ELECTRONIC
,Developments in Mathematical and Conceptual Physics,Harish Parthasarathy,Physics,2020,1st ed. 2020,978-981-15-5058-4,Springer Nature,3,,,,ELECTRONIC
,Units of Measurement,S. V. Gupta,Physics,2020,2nd ed. 2020,978-3-030-43969-9,Springer Nature,3,,,,ELECTRONIC
,Classical Systems in Quantum Mechanics,Pavel Bóna,Physics,2020,1st ed. 2020,978-3-030-45070-0,Springer Nature,3,,,,ELECTRONIC
,A Short Course in General Relativity and Cosmology,"Reinhard Hentschke, Christian Hölbling",Physics,2020,1st ed. 2020,978-3-030-46384-7,Springer Nature,3,,,,ELECTRONIC
